CODE_UIC,LIBELLE,FRET,VOYAGEURS,CODE_LIGNE,RG_TRONCON,PK,COMMUNE,DEPARTEMEN,IDRESEAU,IDGAIA,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Geo Shape,comune,comuneLabel,cordinate,comuneLabel_capital,CODE_UIC.1,CODE_UIC_trimmed,sa_stop_id,sa_stop_name,sa_stop_desc,sa_stop_lat,sa_stop_lon,sa_zone_id,sa_stop_url,sa_location_type,sa_parent_station,sa_CODE_UIC,wiki_station_name,wiki_coordinates
87574319,Onzain-Chaumont-sur-Loire,N,O,570000,2,194+868,ONZAIN,LOIR-ET-CHER,5861,d98e9c08-6667-11e3-89ff-01f464e0362d,563436.8908,6711729.607,1.186124412,47.49181169,"47.491811687, 1.18612441212","47.491811687, 1.18612441212","{""type"": ""Point"", ""coordinates"": [1.186124412116243, 47.49181168695567]}",http://www.wikidata.org/entity/Q752907,Onzain,Point(1.174166666 47.499722222,ONZAIN,87574319,87574319,StopArea:OCE87574319,Gare de Onzain-Chaumont-/-L,,47.49194215,1.1857356,,,1,,87574319,,
87751008,Marseille-St-Charles,O,O,938000,1,000+000,MARSEILLE,BOUCHES-DU-RHONE,5397,e1610fbe-19bf-11e5-a6ff-01fc64e0362d,892611.5011,6248669.648,5.373128869,43.31113607,"43.3111360699, 5.37312886907","43.3111360699, 5.37312886907","{""type"": ""Point"", ""coordinates"": [5.373128869066068, 43.31113606987528]}",http://www.wikidata.org/entity/Q23482,Marseille,Point(5.376388888 43.296666666,MARSEILLE,87751008,87751008,StopArea:OCE87751008,Gare de Marseille-St-Charles,,43.30272986,5.38064989,,,1,,87751008,,
87313122,LongprÃ©-les-Corps-Saints,N,O,311000,1,157+953,LONGPRÃ‰-LES-CORPS-SAINTS,SOMME,5211,d96b875a-6667-11e3-89ff-01f464e0362d,628484.3951,6990779.973,2.003192227,50.01143912,"50.0114391232, 2.00319222706","50.0114391232, 2.00319222706","{""type"": ""Point"", ""coordinates"": [2.003192227062803, 50.01143912320106]}",,,,,87313122,87313122,StopArea:OCE87313122,Gare de Longpré-Corps-Saints,,50.01133065,2.00278414,,,1,,87313122,,
87543090,Angerville,N,O,570000,1,074+416,ANGERVILLE,ESSONNE,2888,c0eccfc0-f312-11e3-90ff-015864e0362d,626080.5317,6801581.872,2.002985423,48.31036082,"48.3103608158, 2.00298542315","48.3103608158, 2.00298542315","{""type"": ""Point"", ""coordinates"": [2.002985423153944, 48.310360815769286]}",http://www.wikidata.org/entity/Q538536,Angerville,Point(1.998333333 48.310277777,ANGERVILLE,87543090,87543090,StopArea:OCE87543090,Gare de Angerville,,48.31133441,2.00368953,,,1,,87543090,,
87543090,Angerville,N,O,570000,1,074+416,ANGERVILLE,ESSONNE,2888,c0eccfc0-f312-11e3-90ff-015864e0362d,626080.5317,6801581.872,2.002985423,48.31036082,"48.3103608158, 2.00298542315","48.3103608158, 2.00298542315","{""type"": ""Point"", ""coordinates"": [2.002985423153944, 48.310360815769286]}",http://www.wikidata.org/entity/Q775933,Angerville,Point(-0.032777777 49.243055555,ANGERVILLE,87543090,87543090,StopArea:OCE87543090,Gare de Angerville,,48.31133441,2.00368953,,,1,,87543090,,
87366922,St-Germain-en-Laye-Bel-Air-Fourqueux,N,O,990000,1,018+020,SAINT-GERMAIN-EN-LAYE,YVELINES,87384,e0269ca4-19bf-11e5-82ff-01fc64e0362d,631800.022,6866463.861,2.069813165,48.89456747,"48.8945674671, 2.06981316458","48.8945674671, 2.06981316458","{""type"": ""Point"", ""coordinates"": [2.069813164581137, 48.89456746708761]}",http://www.wikidata.org/entity/Q185075,Saint-Germain-en-Laye,Point(2.090555555 48.896388888,SAINT-GERMAIN-EN-LAYE,87366922,87366922,,,,,,,,,,,,
87366922,St-Germain-en-Laye-Bel-Air-Fourqueux,N,O,990000,1,018+020,SAINT-GERMAIN-EN-LAYE,YVELINES,87384,e0269ca4-19bf-11e5-82ff-01fc64e0362d,631800.022,6866463.861,2.069813165,48.89456747,"48.8945674671, 2.06981316458","48.8945674671, 2.06981316458","{""type"": ""Point"", ""coordinates"": [2.069813164581137, 48.89456746708761]}",http://www.wikidata.org/entity/Q60847808,Saint-Germain-en-Laye,Point(2.090555555 48.896388888,SAINT-GERMAIN-EN-LAYE,87366922,87366922,,,,,,,,,,,,
87296871,Flavy-le-Martel,O,O,261000,1,067+883,FLAVY-LE-MARTEL,AISNE,4159,28ed59f2-dfbc-11e3-a2ff-01a464e0362d,713764.2326,6957759.385,3.19074829,49.71870213,"49.7187021305, 3.19074829029","49.7187021304, 3.19074829029","{""type"": ""Point"", ""coordinates"": [3.190748290287538, 49.71870213044626]}",http://www.wikidata.org/entity/Q325587,Flavy-le-Martel,Point(3.193055555 49.713333333,FLAVY-LE-MARTEL,87296871,87296871,StopArea:OCE87296871,Gare de Flavy-le-Martel,,49.71847079,3.190744,,,1,,87296871,http://www.wikidata.org/entity/Q2390007,Point(3.184722 49.719444
87386300,Les VallÃ©es,N,O,975000,1,006+973,COLOMBES,HAUTS-DE-SEINE,5126,2943d094-dfbc-11e3-a2ff-01a464e0362d,645142.8216,6868380.356,2.251537062,48.9130766,"48.9130766039, 2.25153706238","48.9130766039, 2.25153706238","{""type"": ""Point"", ""coordinates"": [2.251537062381626, 48.91307660392746]}",http://www.wikidata.org/entity/Q174002,Colombes,Point(2.252222222 48.923611111,COLOMBES,87386300,87386300,,,,,,,,,,,,
87393124,SÃ¨vres-Rive-Gauche,N,O,420000,1,009+633,SEVRES,HAUTS-DE-SEINE,6847,c04caaae-f312-11e3-90ff-015864e0362d,642350.2948,6858180.776,2.214822441,48.82111097,"48.8211109682, 2.21482244148","48.8211109681, 2.21482244148","{""type"": ""Point"", ""coordinates"": [2.214822441475012, 48.821110968136]}",,,,,87393124,87393124,,,,,,,,,,,,
87342204,Fouquereuil,O,O,301000,1,232+379,FOUQUEREUIL,PAS-DE-CALAIS,4214,d9ba3a36-6667-11e3-89ff-01f464e0362d,672122.1084,7047645.702,2.60747108,50.52546052,"50.5254605172, 2.60747107983","50.5254605172, 2.60747107983","{""type"": ""Point"", ""coordinates"": [2.607471079829124, 50.52546051722095]}",http://www.wikidata.org/entity/Q852269,Fouquereuil,Point(2.601111111 50.518888888,FOUQUEREUIL,87342204,87342204,StopArea:OCE87342204,Gare de Fouquereuil,,50.52539319,2.60818002,,,1,,87342204,http://www.wikidata.org/entity/Q2767322,Point(2.608082 50.525475
87684415,Malesherbes,O,O,745000,1,076+644,MALESHERBES,LOIRET,5333,d9850342-6667-11e3-89ff-01f464e0362d,655574.1932,6799399.708,2.400994392,48.29341001,"48.2934100134, 2.40099439248","48.2934100133, 2.40099439248","{""type"": ""Point"", ""coordinates"": [2.400994392483919, 48.2934100133379]}",http://www.wikidata.org/entity/Q838311,Malesherbes,Point(2.405277777 48.296388888,MALESHERBES,87684415,87684415,,,,,,,,,,,,
87684407,Boigneville,N,O,745000,1,070+300,BOIGNEVILLE,ESSONNE,3267,dff1cadc-19bf-11e5-82ff-01fc64e0362d,653988.4933,6804830.458,2.379038997,48.34215967,"48.3421596698, 2.37903899737","48.3421596698, 2.37903899737","{""type"": ""Point"", ""coordinates"": [2.37903899736799, 48.342159669824355]}",http://www.wikidata.org/entity/Q1142733,Boigneville,Point(2.371666666 48.335555555,BOIGNEVILLE,87684407,87684407,,,,,,,,,,,,
87725663,Fleurville-Pont-de-Vaux,N,O,830000,1,422+236,FLEURVILLE,SAONE-ET-LOIRE,4167,d97caea2-6667-11e3-89ff-01f464e0362d,844605.9058,6596278.782,4.884080578,46.45095697,"46.4509569684, 4.88408057767","46.4509569683, 4.88408057767","{""type"": ""Point"", ""coordinates"": [4.884080577669783, 46.450956968341565]}",http://www.wikidata.org/entity/Q947113,Fleurville,Point(4.880555555 46.444722222,FLEURVILLE,87725663,87725663,StopArea:OCE87725663,Gare de Fleurville-Pont-de-Vaux,,46.45083791,4.88423889,,,1,,87725663,,
87182360,Walbach,N,O,119000,1,010+520,WINTZENHEIM,HAUT-RHIN,7340,29ac6a30-dfbc-11e3-a2ff-01a464e0362d,1015251.703,6781513.647,7.233704022,48.05792222,"48.0579222203, 7.23370402187","48.0579222203, 7.23370402187","{""type"": ""Point"", ""coordinates"": [7.233704021874977, 48.05792222031929]}",http://www.wikidata.org/entity/Q495481,Wintzenheim,Point(7.29 48.073055555,WINTZENHEIM,87182360,87182360,StopArea:OCE87182360,Gare de Walbach-la-Forge,,48.05862544,7.23406444,,,1,,87182360,,
87571406,Montbazon,N,O,594000,1,252+287,MONTBAZON,INDRE-ET-LOIRE,5583,d9cef8f2-6667-11e3-89ff-01f464e0362d,527820.8557,6690417.209,0.721463142,47.29171276,"47.2917127564, 0.721463142318","47.2917127564, 0.721463142318","{""type"": ""Point"", ""coordinates"": [0.721463142318134, 47.29171275638693]}",http://www.wikidata.org/entity/Q693996,Montbazon,Point(0.713611111 47.287222222,MONTBAZON,87571406,87571406,StopArea:OCE87571406,Gare de Montbazon,,47.29164408,0.7215036,,,1,,87571406,http://www.wikidata.org/entity/Q3097067,Point(0.721381 47.291719
87286195,St-AndrÃ©,N,O,295000,1,007+702,SAINT-ANDRE-LEZ-LILLE,NORD,8001,e132e256-19bf-11e5-a6ff-01fc64e0362d,703445.5814,7061988.252,3.048639591,50.65479497,"50.654794974, 3.04863959117","50.654794974, 3.04863959117","{""type"": ""Point"", ""coordinates"": [3.04863959116761, 50.654794974005874]}",,,,,87286195,87286195,StopArea:OCE87286195,Gare de St-André-Nord,,50.65433211,3.04761248,,,1,,87286195,,
87784827,Estavar,N,O,669000,1,042+463,SAILLAGOUSE,PYRENEES-ORIENTALES,4083,d976276c-6667-11e3-89ff-01f464e0362d,619100.0772,6151989.477,2.017819993,42.46324593,"42.4632459262, 2.01781999266","42.4632459262, 2.01781999266","{""type"": ""Point"", ""coordinates"": [2.017819992657469, 42.46324592616182]}",http://www.wikidata.org/entity/Q582724,Saillagouse,Point(2.039722222 42.46,SAILLAGOUSE,87784827,87784827,StopArea:OCE87784827,Gare de Estavar,,42.46300126,2.01922048,,,1,,87784827,,
87641050,Louroux-de-Bouble,N,O,707000,1,367+027,LOUROUX-DE-BOUBLE,ALLIER,5247,e122b6b6-19bf-11e5-a6ff-01fc64e0362d,698835.0586,6569358.342,2.984886163,46.22408083,"46.2240808309, 2.98488616304","46.2240808309, 2.98488616304","{""type"": ""Point"", ""coordinates"": [2.9848861630415, 46.22408083085317]}",http://www.wikidata.org/entity/Q262885,Louroux-de-Bouble,Point(2.977777777 46.225833333,LOUROUX-DE-BOUBLE,87641050,87641050,StopArea:OCE87641050,Gare de Louroux-de-Bouble,,46.2240716,2.98500288,,,1,,87641050,,
87313593,Villers-St-SÃ©pulcre,O,O,316000,1,075+380,VILLERS-SAINT-SÃ‰PULCRE,OISE,7275,d97c023c-6667-11e3-89ff-01f464e0362d,643454.9865,6918914.245,2.221714416,49.3672474,"49.3672474047, 2.22171441645","49.3672474047, 2.22171441645","{""type"": ""Point"", ""coordinates"": [2.221714416454319, 49.367247404661384]}",,,,,87313593,87313593,StopArea:OCE87313593,Gare de Villers-St-Sépulcre,,49.3678979,2.22053717,,,1,,87313593,,
87411116,Petit-Couronne,O,N,370000,1,103+787,PETIT-COURONNE,SEINE-MARITIME,5979,e542390e-6667-11e3-a7ff-01f464e0362d,556453.5276,6922097.319,1.023478306,49.38221419,"49.3822141913, 1.0234783058","49.3822141913, 1.0234783058","{""type"": ""Point"", ""coordinates"": [1.023478305804814, 49.38221419126078]}",http://www.wikidata.org/entity/Q1167062,Petit-Couronne,Point(1.0275 49.385555555,PETIT-COURONNE,87411116,87411116,,,,,,,,,,,,
87296442,Tergnier,O,O,261000,1,078+813,TERGNIER,AISNE,6944,c08da158-f312-11e3-90ff-015864e0362d,721435.2048,6951182.819,3.296711314,49.65939608,"49.6593960833, 3.29671131433","49.6593960833, 3.29671131433","{""type"": ""Point"", ""coordinates"": [3.296711314334674, 49.659396083315585]}",http://www.wikidata.org/entity/Q378973,Tergnier,Point(3.287222222 49.655833333,TERGNIER,87296442,87296442,StopArea:OCE87296442,Gare de Tergnier,,49.65924359,3.29722502,,,1,,87296442,http://www.wikidata.org/entity/Q3097852,Point(3.297422 49.659183
87141416,Baccarat,N,O,67000,1,409+472,BACCARAT,MEURTHE-ET-MOSELLE,3050,c052676c-f312-11e3-90ff-015864e0362d,976760.9839,6823421.206,6.744278755,48.45199634,"48.4519963379, 6.74427875502","48.4519963379, 6.74427875502","{""type"": ""Point"", ""coordinates"": [6.744278755021463, 48.45199633785265]}",http://www.wikidata.org/entity/Q319282,Baccarat,Point(6.738055555 48.448611111,BACCARAT,87141416,87141416,StopArea:OCE87141416,Gare de Baccarat,,48.45227798,6.74406453,,,1,,87141416,http://www.wikidata.org/entity/Q430790,Point(6.744166 48.452152
87586362,Ste-Christie,O,N,647000,1,192+111,SAINTE-CHRISTIE,GERS,9061,e54b023e-6667-11e3-a7ff-01f464e0362d,508199.0579,6298321.537,0.618406318,43.75788138,"43.7578813779, 0.618406318438","43.7578813779, 0.618406318438","{""type"": ""Point"", ""coordinates"": [0.618406318437549, 43.757881377901]}",http://www.wikidata.org/entity/Q767478,Sainte-Christie,Point(0.633055555 43.755,SAINTE-CHRISTIE,87586362,87586362,,,,,,,,,,,,
87746305,La Roche-sur-Foron,O,O,897000,1,077+740,LA ROCHE-SUR-FORON,HAUTE-SAVOIE,4753,e024c8fa-19bf-11e5-82ff-01fc64e0362d,955297.0056,6557310.212,6.303725828,46.06749064,"46.0674906411, 6.30372582802","46.067490641, 6.30372582802","{""type"": ""Point"", ""coordinates"": [6.303725828021828, 46.06749064104501]}",http://www.wikidata.org/entity/Q164339,La Roche-sur-Foron,Point(6.311944444 46.066944444,LA ROCHE-SUR-FORON,87746305,87746305,StopArea:OCE87746305,Gare de La Roche-sur-Foron,,46.06767091,6.30373523,,,1,,87746305,,
87411413,St-Martin-du-Vivier,N,O,321000,1,109+673,SAINT-MARTIN-DU-VIVIER,SEINE-MARITIME,6581,e015250c-19bf-11e5-82ff-01fc64e0362d,566700.3939,6931662.235,1.161450754,49.47038454,"49.4703845439, 1.16145075375","49.4703845439, 1.16145075375","{""type"": ""Point"", ""coordinates"": [1.161450753747537, 49.47038454389001]}",http://www.wikidata.org/entity/Q1108133,Saint-Martin-du-Vivier,Point(1.164166666 49.468888888,SAINT-MARTIN-DU-VIVIER,87411413,87411413,,,,,,,,,,,,
87144683,St-Michel-sur-Meurthe,N,O,67000,1,428+764,SAINT-MICHEL-SUR-MEURTHE,VOSGES,6601,d99c16c8-6667-11e3-89ff-01f464e0362d,988080.5676,6810038.374,6.888269113,48.32681584,"48.326815837, 6.88826911346","48.3268158369, 6.88826911346","{""type"": ""Point"", ""coordinates"": [6.888269113458195, 48.32681583692816]}",http://www.wikidata.org/entity/Q1162289,Saint-Michel-sur-Meurthe,Point(6.886666666 48.3175,SAINT-MICHEL-SUR-MEURTHE,87144683,87144683,StopArea:OCE87144683,Gare de St-Michel-sur-Meurthe,,48.32748386,6.88818673,,,1,,87144683,,
87543421,ChÃ©cy-MardiÃ©,O,N,687000,1,132+320,CHÃ‰CY,LOIRET,3680,d97e2960-6667-11e3-89ff-01f464e0362d,628193.3512,6755571.953,2.039031914,47.89660879,"47.8966087865, 2.03903191396","47.8966087865, 2.03903191396","{""type"": ""Point"", ""coordinates"": [2.039031913956026, 47.89660878646628]}",,,,,87543421,87543421,,,,,,,,,,,,
87485300,Niort,O,O,523000,1,165+954,NIORT,DEUX-SEVRES,5797,e1bdb050-19bf-11e5-a6ff-01fc64e0362d,433371.072,6584306.328,-0.465508028,46.30599055,"46.3059905502, -0.465508028051","46.3059905502, -0.465508028051","{""type"": ""Point"", ""coordinates"": [-0.465508028051321, 46.30599055018567]}",http://www.wikidata.org/entity/Q184159,Niort,Point(-0.462222222 46.325,NIORT,87485300,87485300,StopArea:OCE87485300,Gare de Niort,,46.31934516,-0.45439057,,,1,,87485300,http://www.wikidata.org/entity/Q2530280,Point(-0.454722222 46.319444444
87382267,Vaucresson,N,O,974000,1,019+432,VAUCRESSON,HAUTS-DE-SEINE,7111,e1364d6c-19bf-11e5-a6ff-01fc64e0362d,637790.1415,6859966.188,2.152457656,48.83674311,"48.8367431074, 2.15245765551","48.8367431074, 2.15245765551","{""type"": ""Point"", ""coordinates"": [2.152457655505386, 48.83674310742584]}",http://www.wikidata.org/entity/Q638656,Vaucresson,Point(2.152777777 48.8425,VAUCRESSON,87382267,87382267,,,,,,,,,,,,
87595827,Sarlat,N,O,628000,1,590+187,SARLAT-LA-CANEDA,DORDOGNE,6757,29b957a4-dfbc-11e3-a2ff-01a464e0362d,559321.7671,6421397.574,1.218473948,44.87747518,"44.877475179, 1.21847394825","44.877475179, 1.21847394825","{""type"": ""Point"", ""coordinates"": [1.21847394824814, 44.87747517895754]}",,,,,87595827,87595827,StopArea:OCE87595827,Gare de Sarlat,,44.87665623,1.22205561,,,1,,87595827,,
87581868,Bassens-Appontements,O,N,570511,1,006+900,LORMONT,GIRONDE,87076,29d972da-dfbc-11e3-a2ff-01a464e0362d,421280.3164,6426854.324,-0.530996594,44.8847764,"44.8847763984, -0.530996594038","44.8847763984, -0.530996594038","{""type"": ""Point"", ""coordinates"": [-0.530996594037638, 44.88477639838187]}",http://www.wikidata.org/entity/Q235300,Lormont,Point(-0.521666666 44.879166666,LORMONT,87581868,87581868,,,,,,,,,,,,
87411082,Petit-Quevilly,O,N,365000,1,004+355,PETIT-QUEVILLY-LE,SEINE-MARITIME,8682,e55196d0-6667-11e3-a7ff-01f464e0362d,558896.0715,6927040.805,1.055420562,49.42717928,"49.4271792814, 1.05542056208","49.4271792814, 1.05542056208","{""type"": ""Point"", ""coordinates"": [1.055420562082984, 49.42717928141628]}",,,,,87411082,87411082,,,,,,,,,,,,
87732008,Vichy,O,O,785000,1,364+929,VICHY,ALLIER,7197,d9d2dd94-6667-11e3-89ff-01f464e0362d,733258.0662,6558650.134,3.430724836,46.12683921,"46.1268392122, 3.43072483613","46.1268392122, 3.43072483613","{""type"": ""Point"", ""coordinates"": [3.430724836127649, 46.12683921221453]}",http://www.wikidata.org/entity/Q93351,Vichy,Point(3.425833333 46.126944444,VICHY,87732008,87732008,StopArea:OCE87732008,Gare de Vichy,,46.12697018,3.43048945,,,1,,87732008,http://www.wikidata.org/entity/Q2578951,Point(3.43064 46.12645
87713529,Nuits-St-Georges,O,O,830000,1,336+647,NUITS-SAINT-GEORGES,COTE-D'OR,5838,29b90706-dfbc-11e3-a2ff-01a464e0362d,848274.154,6671848.52,4.956243349,47.13037408,"47.1303740807, 4.95624334866","47.1303740807, 4.95624334866","{""type"": ""Point"", ""coordinates"": [4.956243348661263, 47.13037408066677]}",http://www.wikidata.org/entity/Q16622,Nuits-Saint-Georges,Point(4.950277777 47.1375,NUITS-SAINT-GEORGES,87713529,87713529,StopArea:OCE87713529,Gare de Nuits-St-Georges,,47.13066841,4.95622765,,,1,,87713529,,
87411256,Malaunay-Le Houlme,N,O,350000,1,148+875,LE HOULME,SEINE-MARITIME,5328,d9954476-6667-11e3-89ff-01f464e0362d,557586.6911,6937689.519,1.033729594,49.5225655,"49.5225654981, 1.03372959437","49.5225654981, 1.03372959437","{""type"": ""Point"", ""coordinates"": [1.033729594370427, 49.52256549805047]}",http://www.wikidata.org/entity/Q1377324,Le Houlme,Point(1.036111111 49.508055555,LE HOULME,87411256,87411256,StopArea:OCE87411256,Gare de Malaunay-le-Houlme,,49.51329746,1.03948957,,,1,,87411256,,
87671263,Roquefort-Landes,O,N,642000,1,153+458,ROQUEFORT,LANDES,6296,d9a4dd3a-6667-11e3-89ff-01f464e0362d,433573.5037,6332312.938,-0.325045538,44.03932525,"44.0393252465, -0.325045538265","44.0393252465, -0.325045538265","{""type"": ""Point"", ""coordinates"": [-0.325045538264941, 44.0393252464857]}",http://www.wikidata.org/entity/Q474852,Roquefort,Point(-0.3225 44.033333333,ROQUEFORT,87671263,87671263,,,,,,,,,,,,
87671263,Roquefort-Landes,O,N,642000,1,153+458,ROQUEFORT,LANDES,6296,d9a4dd3a-6667-11e3-89ff-01f464e0362d,433573.5037,6332312.938,-0.325045538,44.03932525,"44.0393252465, -0.325045538265","44.0393252465, -0.325045538265","{""type"": ""Point"", ""coordinates"": [-0.325045538264941, 44.0393252464857]}",http://www.wikidata.org/entity/Q635643,Roquefort,Point(0.559722222 44.174166666,ROQUEFORT,87671263,87671263,,,,,,,,,,,,
87671263,Roquefort-Landes,O,N,642000,1,153+458,ROQUEFORT,LANDES,6296,d9a4dd3a-6667-11e3-89ff-01f464e0362d,433573.5037,6332312.938,-0.325045538,44.03932525,"44.0393252465, -0.325045538265","44.0393252465, -0.325045538265","{""type"": ""Point"", ""coordinates"": [-0.325045538264941, 44.0393252464857]}",http://www.wikidata.org/entity/Q861775,Roquefort,Point(0.603055555 43.758333333,ROQUEFORT,87671263,87671263,,,,,,,,,,,,
87575654,Civray-Ville,O,N,607000,1,434+364,CIVRAY,VIENNE,3728,d99e1638-6667-11e3-89ff-01f464e0362d,490787.1326,6564767.746,0.288804138,46.15039848,"46.1503984754, 0.288804138443","46.1503984754, 0.288804138443","{""type"": ""Point"", ""coordinates"": [0.288804138443455, 46.150398475357896]}",http://www.wikidata.org/entity/Q748393,Civray,Point(0.295277777 46.148055555,CIVRAY,87575654,87575654,,,,,,,,,,,,
87575654,Civray-Ville,O,N,607000,1,434+364,CIVRAY,VIENNE,3728,d99e1638-6667-11e3-89ff-01f464e0362d,490787.1326,6564767.746,0.288804138,46.15039848,"46.1503984754, 0.288804138443","46.1503984754, 0.288804138443","{""type"": ""Point"", ""coordinates"": [0.288804138443455, 46.150398475357896]}",http://www.wikidata.org/entity/Q1173591,Civray,Point(2.174444444 46.967222222,CIVRAY,87575654,87575654,,,,,,,,,,,,
87713388,Pontailler-sur-SaÃ´ne,O,N,851000,1,020+782,MAXILLY-SUR-SAÃ”NE,COTE-D'OR,6097,d9a2de0a-6667-11e3-89ff-01f464e0362d,881830.0281,6693106.719,5.407259793,47.31333665,"47.3133366529, 5.4072597927","47.3133366529, 5.4072597927","{""type"": ""Point"", ""coordinates"": [5.407259792697873, 47.3133366528898]}",,,,,87713388,87713388,,,,,,,,,,,,
87142521,Veuxhaulles,O,N,840000,1,022+726,VEUXHAULLES-SUR-AUBE,COTE-D'OR,8303,c0a9a76a-f312-11e3-90ff-015864e0362d,834362.5599,6761218.23,4.799635812,47.93757506,"47.9375750611, 4.79963581234","47.9375750611, 4.79963581234","{""type"": ""Point"", ""coordinates"": [4.799635812337581, 47.93757506106896]}",http://www.wikidata.org/entity/Q784599,Veuxhaulles-sur-Aube,Point(4.802222222 47.944722222,VEUXHAULLES-SUR-AUBE,87142521,87142521,,,,,,,,,,,,
87592063,Brignac,N,O,713000,1,402+369,ROYÃˆRES,HAUTE-VIENNE,3401,d9d8b570-6667-11e3-89ff-01f464e0362d,579024.2228,6530539.791,1.440621823,45.86376773,"45.8637677321, 1.44062182306","45.863767732, 1.44062182306","{""type"": ""Point"", ""coordinates"": [1.440621823063055, 45.86376773204302]}",,,,,87592063,87592063,StopArea:OCE87592063,Gare de Brignac,,45.86405419,1.44014018,,,1,,87592063,http://www.wikidata.org/entity/Q3096065,Point(1.440076 45.864201
87713081,Verrey,N,O,830000,1,278+401,VERREY-SOUS-SALMAISE,COTE-D'OR,7166,29b56712-dfbc-11e3-a2ff-01a464e0362d,825833.9827,6705617.269,4.669695717,47.4389336,"47.4389336024, 4.66969571655","47.4389336024, 4.66969571655","{""type"": ""Point"", ""coordinates"": [4.669695716554869, 47.438933602389554]}",http://www.wikidata.org/entity/Q860780,Verrey-sous-Salmaise,Point(4.6675 47.438611111,VERREY-SOUS-SALMAISE,87713081,87713081,StopArea:OCE87713081,Gare de Verrey,,47.4385394,4.67030372,,,1,,87713081,http://www.wikidata.org/entity/Q3097959,Point(4.669567 47.438785
87575365,St-Saviol,O,O,607000,1,440+412,SAINT-SAVIOL,VIENNE,6671,dff520ae-19bf-11e5-82ff-01fc64e0362d,485303.6967,6564597.999,0.217879646,46.14715363,"46.1471536287, 0.217879646355","46.1471536286, 0.217879646355","{""type"": ""Point"", ""coordinates"": [0.217879646354896, 46.147153628646855]}",http://www.wikidata.org/entity/Q763932,Saint-Saviol,Point(0.228888888 46.139166666,SAINT-SAVIOL,87575365,87575365,StopArea:OCE87575365,Gare de St-Saviol,,46.14715372,0.21788906,,,1,,87575365,,
